year,month,year_month,state,state_code,e2w_registrations,total_2w_registrations,data_source,date,ev_penetration_pct,source_dataset,provenance_class,eligible_as_observed_analytics
2025,11,2025-11,Assam,AS,115,38776,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,0.2966,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,12,2025-12,Assam,AS,94,31933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,0.2944,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,1,2020-01,Bihar,BR,37,86285,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-01-01,0.0429,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,2,2020-02,Bihar,BR,38,89736,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-02-01,0.0423,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,3,2020-03,Bihar,BR,47,109294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-03-01,0.043,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,4,2020-04,Bihar,BR,35,82833,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-04-01,0.0423,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,5,2020-05,Bihar,BR,34,80532,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-05-01,0.0422,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,6,2020-06,Bihar,BR,36,83984,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-06-01,0.0429,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,7,2020-07,Bihar,BR,37,87435,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-07-01,0.0423,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,8,2020-08,Bihar,BR,40,94338,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-08-01,0.0424,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,9,2020-09,Bihar,BR,43,101240,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-09-01,0.0425,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,10,2020-10,Bihar,BR,51,120798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-10-01,0.0422,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,11,2020-11,Bihar,BR,50,117347,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-11-01,0.0426,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,12,2020-12,Bihar,BR,41,96639,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-12-01,0.0424,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,1,2021-01,Bihar,BR,194,86285,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-01-01,0.2248,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,2,2021-02,Bihar,BR,201,89736,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-02-01,0.224,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,3,2021-03,Bihar,BR,245,109294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-03-01,0.2242,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,4,2021-04,Bihar,BR,186,82833,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-04-01,0.2245,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,5,2021-05,Bihar,BR,181,80532,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,0.2248,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,6,2021-06,Bihar,BR,188,83984,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,0.2239,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,7,2021-07,Bihar,BR,196,87435,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,0.2242,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,8,2021-08,Bihar,BR,212,94338,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,0.2247,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,9,2021-09,Bihar,BR,227,101240,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.2242,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,10,2021-10,Bihar,BR,271,120798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.2243,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,11,2021-11,Bihar,BR,263,117347,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.2241,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,12,2021-12,Bihar,BR,217,96639,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.2245,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,1,2022-01,Bihar,BR,831,86285,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,0.9631,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,2,2022-02,Bihar,BR,864,89736,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,0.9628,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,3,2022-03,Bihar,BR,1052,109294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,0.9625,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,4,2022-04,Bihar,BR,798,82833,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,0.9634,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,5,2022-05,Bihar,BR,775,80532,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,0.9624,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,6,2022-06,Bihar,BR,809,83984,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,0.9633,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,7,2022-07,Bihar,BR,842,87435,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,0.963,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,8,2022-08,Bihar,BR,908,94338,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,0.9625,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,9,2022-09,Bihar,BR,975,101240,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,0.9631,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,10,2022-10,Bihar,BR,1163,120798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,0.9628,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,11,2022-11,Bihar,BR,1130,117347,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,0.963,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,12,2022-12,Bihar,BR,930,96639,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,0.9623,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,1,2023-01,Bihar,BR,1160,86285,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,1.3444,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,2,2023-02,Bihar,BR,1207,89736,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,1.3451,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,3,2023-03,Bihar,BR,1470,109294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,1.345,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,4,2023-04,Bihar,BR,1114,82833,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,1.3449,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,5,2023-05,Bihar,BR,1083,80532,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,1.3448,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,6,2023-06,Bihar,BR,1129,83984,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,1.3443,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,7,2023-07,Bihar,BR,1176,87435,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,1.345,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,8,2023-08,Bihar,BR,1268,94338,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,1.3441,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,9,2023-09,Bihar,BR,1361,101240,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,1.3443,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,10,2023-10,Bihar,BR,1624,120798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,1.3444,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,11,2023-11,Bihar,BR,1578,117347,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,1.3447,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,12,2023-12,Bihar,BR,1299,96639,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,1.3442,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,1,2024-01,Bihar,BR,1560,86285,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,1.808,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,2,2024-02,Bihar,BR,1622,89736,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,1.8075,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,3,2024-03,Bihar,BR,1976,109294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,1.808,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,4,2024-04,Bihar,BR,1497,82833,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,1.8073,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,5,2024-05,Bihar,BR,1456,80532,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,1.808,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,6,2024-06,Bihar,BR,1518,83984,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,1.8075,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,7,2024-07,Bihar,BR,1581,87435,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,1.8082,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,8,2024-08,Bihar,BR,1705,94338,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,1.8073,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,9,2024-09,Bihar,BR,1830,101240,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,1.8076,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,10,2024-10,Bihar,BR,2184,120798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,1.808,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,11,2024-11,Bihar,BR,2121,117347,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,1.8075,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2024,12,2024-12,Bihar,BR,1747,96639,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,1.8078,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,1,2025-01,Bihar,BR,1518,86285,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,1.7593,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,2,2025-02,Bihar,BR,1579,89736,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,1.7596,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,3,2025-03,Bihar,BR,1923,109294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,1.7595,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,4,2025-04,Bihar,BR,1457,82833,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,1.759,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,5,2025-05,Bihar,BR,1417,80532,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,1.7595,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,6,2025-06,Bihar,BR,1478,83984,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,1.7599,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,7,2025-07,Bihar,BR,1538,87435,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,1.759,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,8,2025-08,Bihar,BR,1660,94338,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,1.7596,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,9,2025-09,Bihar,BR,1781,101240,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-09-01,1.7592,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,10,2025-10,Bihar,BR,2125,120798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-10-01,1.7591,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,11,2025-11,Bihar,BR,2065,117347,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,1.7597,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2025,12,2025-12,Bihar,BR,1700,96639,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,1.7591,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,1,2020-01,Chhattisgarh,CG,6,31513,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-01-01,0.019,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,2,2020-02,Chhattisgarh,CG,6,32773,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-02-01,0.0183,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,3,2020-03,Chhattisgarh,CG,8,39916,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-03-01,0.02,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,4,2020-04,Chhattisgarh,CG,6,30252,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-04-01,0.0198,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,5,2020-05,Chhattisgarh,CG,6,29412,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-05-01,0.0204,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,6,2020-06,Chhattisgarh,CG,6,30672,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-06-01,0.0196,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,7,2020-07,Chhattisgarh,CG,6,31933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-07-01,0.0188,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,8,2020-08,Chhattisgarh,CG,7,34454,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-08-01,0.0203,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,9,2020-09,Chhattisgarh,CG,7,36975,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-09-01,0.0189,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,10,2020-10,Chhattisgarh,CG,9,44118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-10-01,0.0204,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,11,2020-11,Chhattisgarh,CG,8,42857,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-11-01,0.0187,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2020,12,2020-12,Chhattisgarh,CG,7,35294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-12-01,0.0198,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,1,2021-01,Chhattisgarh,CG,32,31513,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-01-01,0.1015,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,2,2021-02,Chhattisgarh,CG,34,32773,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-02-01,0.1037,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,3,2021-03,Chhattisgarh,CG,41,39916,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-03-01,0.1027,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,4,2021-04,Chhattisgarh,CG,31,30252,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-04-01,0.1025,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,5,2021-05,Chhattisgarh,CG,30,29412,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,0.102,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,6,2021-06,Chhattisgarh,CG,31,30672,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,0.1011,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,7,2021-07,Chhattisgarh,CG,33,31933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,0.1033,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,8,2021-08,Chhattisgarh,CG,35,34454,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,0.1016,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,9,2021-09,Chhattisgarh,CG,38,36975,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.1028,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,10,2021-10,Chhattisgarh,CG,45,44118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.102,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,11,2021-11,Chhattisgarh,CG,44,42857,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.1027,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2021,12,2021-12,Chhattisgarh,CG,36,35294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.102,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,1,2022-01,Chhattisgarh,CG,138,31513,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,0.4379,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,2,2022-02,Chhattisgarh,CG,144,32773,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,0.4394,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,3,2022-03,Chhattisgarh,CG,175,39916,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,0.4384,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,4,2022-04,Chhattisgarh,CG,133,30252,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,0.4396,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,5,2022-05,Chhattisgarh,CG,129,29412,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,0.4386,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,6,2022-06,Chhattisgarh,CG,135,30672,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,0.4401,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,7,2022-07,Chhattisgarh,CG,140,31933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,0.4384,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,8,2022-08,Chhattisgarh,CG,151,34454,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,0.4383,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,9,2022-09,Chhattisgarh,CG,162,36975,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,0.4381,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,10,2022-10,Chhattisgarh,CG,194,44118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,0.4397,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,11,2022-11,Chhattisgarh,CG,188,42857,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,0.4387,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2022,12,2022-12,Chhattisgarh,CG,155,35294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,0.4392,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,1,2023-01,Chhattisgarh,CG,193,31513,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,0.6124,vahan_e2w_registrations_monthly.csv,generated_proxy,No
2023,2,2023-02,Chhattisgarh,CG,201,32773,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,0.6133,vahan_e2w_registrations_monthly.csv,generated_proxy,No
